onset	duration	amount	Probability	choseAccept	RT	choseRight
19.208	4	28	0.63	1	1.273	0
24.258	4	40	0.71	1	0.823	0
34.29	4	70	0.39	0	0.974	1
43.323	4	40	0.39	1	0.664	0
50.373	4	41	0.6	1	1.321	0
68.422	4	85	0.59	1	1.925	0
79.455	4	82	0.25	0	1.022	1
89.488	4	83	0.52	1	2.191	0
104.537	4	23	0.96	1	0.892	0
113.57	4	56	0.49	0	0.819	1
126.603	4	84	0.25	0	0.899	1
136.653	4	72	0.34	0	0.721	1
153.685	4	60	0.51	1	1.139	0
158.735	4	55	0.44	0	1.019	1
172.784	4	22	0.89	1	0.638	0
180.817	4	36	0.59	1	0.839	0
186.85	4	82	0.29	0	0.723	1
195.883	4	82	0.23	0	1.347	1
204.95	4	79	0.33	0	0.862	1
212.999	4	53	0.54	1	0.751	0
221.049	4	70	0.34	0	0.746	1
230.098	4	77	0.43	1	2.354	0
239.148	4	58	0.62	1	0.727	0
246.181	4	71	0.19	0	0.793	1
252.214	4	82	0.09	0	0.803	1
264.247	4	75	0.48	1	1.059	0
274.28	4	21	0.97	1	1.062	0
286.313	4	44	0.44	0	1.224	1
299.362	4	75	0.24	0	0.673	1
309.395	4	78	0.42	1	1.494	0
