onset	duration	amount	Delay	choseAccept	RT	choseRight
14.526	4	54	150	0	2.113	0
22.576	4	39	136	0	1.039	0
30.609	4	80	58	1	1.934	1
41.658	4	54	122	0	1.021	0
55.692	4	27	93	0	1.666	0
68.741	4	24	105	0	0.993	0
81.774	4	22	2	0	1.568	0
87.823	4	70	174	0	1.55	0
96.873	4	31	90	0	1.3	0
102.923	4	36	159	0	0.986	0
110.972	4	40	163	0	1.273	0
117.006	4	77	98	0	1.911	0
132.038	4	64	93	0	1.662	0
137.088	4	52	98	0	0.988	0
143.122	4	21	50	0	1.506	0
153.154	4	58	75	1	2.946	1
170.187	4	40	23	0	2.112	0
179.237	4	26	35	0	1.918	0
189.286	4	30	51	0	1.765	0
198.336	4	71	118	0	2.075	0
204.369	4	69	53	1	2.601	1
216.418	4	55	73	0	2.424	0
230.451	4	23	55	0	1.583	0
246.501	4	78	85	0	2.324	0
251.55	4	38	124	0	1.091	0
258.583	4	37	137	0	2.37	0
268.633	4	21	6	0	1.064	0
277.683	4	24	146	0	0.926	0
295.732	4	44	81	n/a	n/a	n/a
309.782	4	56	82	0	1.874	0
318.815	4	23	172	0	0.897	0
334.864	4	25	129	0	1.151	0
341.914	4	35	69	0	1.877	0
351.947	4	41	160	0	1.388	0
360.98	4	21	23	0	1.211	0
373.012	4	26	44	0	1.674	0
378.062	4	57	65	1	2.784	1
389.112	4	44	116	0	1.126	0
