onset	duration	amount	Probability	choseAccept	RT	choseRight
14.784	4	79	0.33	0	1.539	1
22.83	4	40	0.66	1	1.026	0
37.864	4	71	0.36	0	1.007	1
43.91	4	46	0.21	0	0.802	1
53.944	4	70	0.39	0	1.122	1
62.978	4	46	0.77	1	1.022	0
73.024	4	39	0.49	0	1.087	1
78.058	4	33	0.91	1	0.775	0
83.093	4	82	0.47	0	1.106	1
88.139	4	70	0.61	0	1.952	1
103.184	4	72	0.34	0	1.566	1
110.219	4	42	0.58	0	1.191	1
120.241	4	83	0.54	1	1.451	0
127.264	4	82	0.48	1	1.489	0
135.286	4	77	0.39	0	0.957	1
141.309	4	61	0.67	1	1.865	0
151.343	4	60	0.51	0	1.119	1
163.388	4	57	0.58	0	1.116	1
171.423	4	83	0.32	0	1.732	1
193.455	4	45	0.37	0	0.874	1
201.478	4	58	0.45	0	0.787	1
211.512	4	28	0.89	1	1.086	0
218.534	4	72	0.5	0	1.052	1
235.567	4	35	0.7	1	1.311	0
245.59	4	40	0.71	1	1.312	0
258.623	4	56	0.49	0	1.502	1
269.669	4	46	0.33	0	0.893	1
280.714	4	24	0.96	1	1.459	0
293.76	4	58	0.42	0	1.128	1
308.805	4	75	0.48	1	1.638	0
