onset	duration	amount	Delay	choseAccept	RT	choseRight
13.047	4	77	161	0	1.068	1
20.082	4	50	59	0	1.335	1
31.104	4	43	38	0	1.287	1
39.126	4	71	176	0	1.097	1
48.172	4	75	60	0	1.18	1
55.207	4	36	114	0	1.522	1
67.24	4	36	140	0	1.425	1
75.275	4	50	41	0	1.282	1
94.319	4	73	44	1	1.288	0
99.354	4	33	78	0	1.222	1
108.4	4	69	172	0	1.202	1
119.445	4	63	37	1	1.5	0
130.479	4	39	95	0	1.042	1
139.513	4	66	58	0	1.595	1
146.559	4	23	61	0	1.487	1
155.582	4	41	129	0	1.021	1
162.628	4	45	157	0	0.999	1
175.673	4	39	161	0	0.999	1
192.718	4	44	143	0	1.058	1
200.752	4	80	145	0	1.072	1
206.787	4	30	36	1	1.445	0
229.831	4	23	134	0	1.068	1
237.877	4	24	87	0	1.17	1
245.9	4	40	159	0	1.298	1
254.934	4	25	141	0	0.994	1
272.978	4	57	89	0	1.621	1
278.025	4	49	140	0	1.489	1
286.059	4	78	108	1	1.333	0
295.105	4	67	74	0	2.001	1
306.151	4	25	108	0	1.024	1
