onset	duration	amount	Delay	choseAccept	RT	choseRight
18.418	4	27	142	0	1.096	0
23.464	4	58	36	1	1.344	1
33.498	4	28	163	0	1.33	0
42.544	4	65	156	0	1.206	0
49.567	4	25	176	1	0.969	1
67.611	4	74	52	1	1.534	1
78.645	4	74	121	1	1.46	1
88.679	4	56	172	0	1.337	0
103.724	4	41	55	0	1.745	0
112.77	4	65	137	0	1.395	0
125.816	4	62	180	0	1.1	0
135.861	4	71	76	1	1.229	1
152.894	4	23	176	0	1.428	0
157.929	4	48	128	0	2.091	0
171.974	4	64	89	1	1.825	1
180.009	4	81	58	1	1.914	1
186.043	4	58	55	1	2.074	1
195.089	4	60	124	0	1.185	0
204.123	4	66	71	1	1.796	1
212.146	4	25	70	0	1.063	0
220.18	4	35	171	0	1.027	0
229.226	4	29	75	0	0.905	0
238.272	4	32	74	0	1.095	0
245.306	4	45	72	0	1.322	0
251.329	4	30	23	1	1.306	1
263.374	4	27	130	0	1.495	0
273.42	4	76	161	0	1.155	0
285.465	4	23	77	0	1.069	0
298.511	4	67	103	0	0.993	0
308.533	4	56	93	0	1.083	0
