onset	duration	amount	Delay	choseAccept	RT	choseRight
16.038	4	65	137	1	1.554	0
21.105	4	77	161	1	1.527	0
31.137	4	78	108	1	1.455	0
40.171	4	39	95	1	1.98	0
47.204	4	50	41	1	0.907	0
65.236	4	67	23	1	1.635	0
76.286	4	36	140	1	1.576	0
86.319	4	57	89	1	0.919	0
101.368	4	34	43	1	1.622	0
110.401	4	79	92	1	1.037	0
123.451	4	23	110	0	1.546	1
133.5	4	44	143	1	1.441	0
150.533	4	50	129	1	1.56	0
155.583	4	76	161	1	1.014	0
169.616	4	65	159	1	1.284	0
177.665	4	41	129	1	1.323	0
183.699	4	23	42	0	1.609	1
192.732	4	65	156	1	0.832	0
201.765	4	29	75	0	1.302	1
209.814	4	66	58	1	1.997	0
217.847	4	33	103	0	1.452	1
226.897	4	43	38	1	2.026	0
235.93	4	45	72	1	1.728	0
242.963	4	58	36	1	1.231	0
248.996	4	80	39	1	1.294	0
261.029	4	41	27	1	1.413	0
271.062	4	32	57	1	2.084	0
283.111	4	78	129	1	0.802	0
296.161	4	29	58	0	1.448	1
306.211	4	44	92	1	1.022	0
