onset	duration	amount	Delay	choseAccept	RT	choseRight
15.061	4	45	26	0	2.218	0
21.111	4	27	142	0	1.596	0
37.144	4	32	74	0	1.658	0
44.177	4	65	156	0	1.776	0
56.21	4	58	73	1	2.123	1
70.243	4	31	74	0	1.213	0
78.292	4	33	103	0	1.071	0
85.326	4	55	163	0	2.251	0
93.375	4	74	52	1	1.899	1
106.408	4	67	74	1	1.348	1
116.441	4	77	24	1	1.368	1
136.491	4	27	130	0	1.43	0
146.54	4	49	140	0	1.751	0
155.59	4	57	89	1	2.536	1
168.64	4	60	124	1	3.238	1
183.673	4	28	123	0	1.364	0
194.722	4	82	74	1	1.251	1
203.772	4	23	77	0	1.446	0
211.805	4	25	176	0	1.521	0
217.839	4	50	59	1	1.314	1
229.871	4	81	58	1	1.854	1
236.921	4	55	107	0	1.454	0
243.971	4	58	55	1	1.9	1
254.021	4	23	176	0	1.099	0
262.071	4	67	103	1	1.756	1
271.104	4	30	23	1	2.01	1
279.137	4	22	27	0	1.304	0
284.203	4	29	75	0	1.585	0
295.253	4	41	129	0	2.299	0
306.303	4	66	71	1	1.642	1
