onset	duration	amount	Delay	choseAccept	RT	choseRight
13.545	4	54	126	1	2.371	1
18.595	4	44	92	1	1.648	1
33.628	4	31	76	0	1.985	0
49.677	4	36	140	0	1.673	0
59.71	4	28	163	0	2.063	0
68.76	4	79	92	1	1.478	1
76.793	4	23	110	0	1.273	0
84.826	4	65	137	1	1.468	1
97.876	4	67	23	1	1.569	1
114.925	4	58	36	1	1.311	1
124.958	4	61	141	1	1.87	1
133.008	4	85	129	1	1.241	1
141.041	4	22	21	0	2.322	0
153.074	4	54	22	1	1.375	1
162.107	4	72	95	1	1.272	1
171.14	4	70	108	1	1.115	1
180.173	4	83	105	1	1.108	1
190.207	4	43	120	1	3.188	1
200.24	4	49	172	1	3.774	1
211.273	4	34	43	1	2.838	1
221.306	4	36	114	0	2.076	0
228.339	4	76	161	1	1.619	1
238.389	4	64	89	1	1.707	1
243.438	4	24	139	0	1.203	0
248.505	4	28	59	0	2.25	0
263.554	4	56	172	0	2.128	0
271.588	4	42	145	0	2.124	0
281.621	4	33	163	0	1.562	0
297.67	4	77	142	1	2.906	1
307.703	4	50	41	1	1.594	1
