onset	duration	amount	Delay	choseAccept	RT	choseRight
16.192	4	32	111	0	1.245	0
25.241	4	56	93	1	0.959	1
33.275	4	23	134	0	0.723	0
43.308	4	78	108	1	1.177	1
57.34	4	74	52	1	0.788	1
65.374	4	28	163	0	1.007	0
75.407	4	28	132	0	0.86	0
81.44	4	35	171	0	1.195	0
87.489	4	58	36	1	0.808	1
101.539	4	43	38	1	0.924	1
110.572	4	33	163	0	0.818	0
122.622	4	27	91	0	0.753	0
132.671	4	70	108	1	0.785	1
140.721	4	54	23	1	0.846	1
147.754	4	50	129	1	0.649	1
154.787	4	34	176	0	0.755	0
163.837	4	58	53	1	0.76	1
170.87	4	67	103	1	0.711	1
182.903	4	23	61	0	0.956	0
193.936	4	41	55	1	1.409	1
205.969	4	43	120	1	1.515	1
211.036	4	42	145	1	1.092	1
220.069	4	71	88	1	0.979	1
233.118	4	82	74	1	0.995	1
248.151	4	60	124	1	0.866	1
267.201	4	31	74	0	0.785	0
276.25	4	76	161	1	0.751	1
287.317	4	83	105	1	1.221	1
298.35	4	61	141	1	1.002	1
309.399	4	28	123	0	1.307	0
