onset	duration	amount	Probability	choseAccept	RT	choseRight
17.954	4	61	0.67	1	1.033	0
24.004	4	83	0.3	1	1.371	0
40.037	4	35	0.73	0	1.164	1
47.087	4	35	0.7	0	1.116	1
59.153	4	62	0.3	0	1.453	1
73.186	4	50	0.48	1	1.214	0
81.219	4	30	0.7	0	1.527	1
88.252	4	83	0.28	0	0.967	1
96.302	4	83	0.52	1	1.149	0
109.351	4	24	0.91	0	1.32	1
119.384	4	82	0.29	0	1.116	1
139.434	4	72	0.5	1	1.023	0
149.467	4	40	0.79	1	1.071	0
158.5	4	64	0.33	0	0.919	1
171.534	4	79	0.49	1	1.208	0
186.566	4	56	0.68	1	1.05	0
197.615	4	44	0.44	0	2.263	1
206.665	4	64	0.34	0	0.997	1
214.715	4	25	0.89	0	1.382	1
220.765	4	56	0.44	1	1.911	0
232.798	4	22	0.89	0	1.456	1
239.831	4	71	0.36	0	1.466	1
246.897	4	66	0.25	0	1.031	1
256.963	4	23	0.83	0	1.074	1
264.996	4	39	0.3	0	0.958	1
274.03	4	40	0.71	1	1.121	0
282.063	4	72	0.34	0	1.317	1
287.129	4	55	0.44	1	1.045	0
298.162	4	71	0.19	0	1.485	1
309.212	4	74	0.39	0	1.482	1
