onset	duration	amount	Probability	choseAccept	RT	choseRight
19.003	4	50	0.39	0	1.306	0
24.053	4	78	0.42	0	0.309	0
34.103	4	41	0.63	0	0.348	0
43.153	4	76	0.43	0	0.555	0
50.186	4	68	0.64	0	0.462	0
68.252	4	50	0.57	0	0.675	0
79.285	4	56	0.44	0	0.824	0
89.318	4	22	0.89	0	1.558	0
104.351	4	71	0.36	0	1.187	0
113.384	4	49	0.71	0	0.631	0
126.433	4	31	0.61	0	0.827	0
136.466	4	71	0.19	0	0.881	0
153.516	4	82	0.25	0	0.636	0
158.566	4	61	0.67	0	1.079	0
172.615	4	21	0.96	0	0.957	0
180.648	4	62	0.3	0	0.724	0
186.682	4	57	0.58	0	0.612	0
195.748	4	58	0.42	0	0.536	0
204.798	4	63	0.27	0	0.487	0
212.831	4	82	0.29	0	0.417	0
220.881	4	75	0.48	0	1.29	0
229.914	4	29	0.83	0	0.611	0
238.947	4	58	0.45	0	0.635	0
245.98	4	43	0.69	0	0.832	0
252.03	4	70	0.34	0	0.707	0
264.062	4	23	0.96	0	0.379	0
274.112	4	40	0.79	0	1.11	0
286.145	4	42	0.6	0	1.277	0
299.178	4	52	0.41	0	0.727	0
309.211	4	30	0.7	0	0.712	0
