onset	duration	amount	Delay	choseAccept	RT	choseRight
16.442	4	73	44	1	0.449	0
23.492	4	41	174	1	0.381	0
34.525	4	75	60	1	0.4	0
42.575	4	69	172	1	0.739	0
51.608	4	39	95	1	0.57	0
58.674	4	45	157	1	0.741	0
70.724	4	54	23	1	0.362	0
78.757	4	45	107	1	0.393	0
97.789	4	29	44	1	0.541	0
102.839	4	32	111	1	0.397	0
111.872	4	50	129	1	0.548	0
122.905	4	33	78	1	0.384	0
133.955	4	24	38	1	0.389	0
143.005	4	74	121	1	0.586	0
150.054	4	66	58	1	0.485	0
159.104	4	48	128	1	0.408	0
166.137	4	58	72	1	1.149	0
179.204	4	63	37	1	0.358	0
196.253	4	30	36	1	0.321	0
204.286	4	23	134	1	0.384	0
210.336	4	28	132	1	0.45	0
233.385	4	80	39	1	0.373	0
241.418	4	23	42	1	0.377	0
249.451	4	23	61	1	0.338	0
258.484	4	25	108	1	0.366	0
276.534	4	58	53	1	0.342	0
281.584	4	29	58	1	0.366	0
289.633	4	80	145	1	0.404	0
298.667	4	41	55	1	0.501	0
309.716	4	32	57	1	0.465	0
