onset	duration	amount	Probability	choseAccept	RT	choseRight
20.235	4	65	0.55	1	1.153	1
30.268	4	83	0.3	0	0.73	0
39.317	4	40	0.71	1	0.977	1
50.35	4	22	0.98	1	0.829	1
64.383	4	77	0.43	0	0.85	0
79.433	4	49	0.51	0	0.769	0
85.467	4	82	0.47	0	1.128	0
102.515	4	60	0.51	0	0.417	0
110.565	4	50	0.48	0	0.939	0
121.615	4	28	0.89	0	0.659	0
126.665	4	47	0.72	0	2.5	0
131.731	4	49	0.56	0	1.75	0
144.781	4	39	0.49	0	1.203	0
161.813	4	76	0.44	0	0.671	0
169.847	4	28	0.63	0	0.583	0
177.896	4	24	0.96	0	0.557	0
190.946	4	58	0.83	0	1.064	0
200.996	4	70	0.39	0	0.804	0
207.029	4	53	0.48	0	1.208	0
218.062	4	77	0.38	0	0.832	0
226.111	4	82	0.48	0	0.68	0
235.161	4	56	0.68	1	1.633	1
241.211	4	46	0.33	0	1.917	0
251.261	4	62	0.18	0	0.99	0
260.294	4	35	0.7	1	0.676	1
267.327	4	40	0.39	0	0.735	0
278.36	4	56	0.49	0	1.14	0
288.393	4	39	0.3	0	0.67	0
298.426	4	49	0.43	0	1.29	0
309.459	4	36	0.59	0	1.003	0
