onset	duration	amount	Probability	choseAccept	RT	choseRight
15.038	4	46	0.48	1	2.909	0
21.071	4	57	0.51	1	1.379	0
37.104	4	40	0.66	1	1.269	0
44.138	4	31	0.61	1	1.767	0
56.187	4	61	0.5	1	1.283	0
70.253	4	52	0.41	1	2.41	0
78.286	4	58	0.83	1	1.122	0
85.319	4	77	0.38	1	2.65	0
93.369	4	79	0.45	1	1.656	0
106.402	4	58	0.42	0	2.693	1
116.452	4	32	0.57	0	2.194	1
136.501	4	46	0.77	1	1.804	0
146.534	4	35	0.7	1	2.683	0
155.584	4	68	0.64	1	2.706	0
168.617	4	76	0.43	1	2.622	0
183.666	4	70	0.61	1	1.849	0
194.733	4	56	0.68	1	2.622	0
203.782	4	53	0.48	0	2.133	1
211.832	4	56	0.49	0	2.106	1
217.865	4	55	0.44	0	1.841	1
229.898	4	83	0.28	1	2.908	0
236.931	4	60	0.51	1	3.179	0
243.964	4	82	0.09	n/a	n/a	n/a
254.031	4	79	0.33	1	1.796	0
262.064	4	45	0.37	0	1.326	1
271.097	4	39	0.3	0	1.152	1
279.13	4	22	0.89	1	1.627	0
284.18	4	46	0.21	0	1.784	1
295.23	4	49	0.43	0	1.299	1
306.279	4	40	0.79	1	1.398	0
