onset	duration	amount	Probability	choseAccept	RT	choseRight
14.488	4	22	0.89	0	2.164	0
19.554	4	42	0.6	0	3.16	0
34.587	4	63	0.27	0	1.89	0
50.62	4	50	0.39	0	1.042	0
60.653	4	71	0.36	0	2.157	0
69.686	4	53	0.54	0	2.745	0
77.719	4	39	0.49	0	1.427	0
85.753	4	31	0.79	1	2.908	1
98.786	4	30	0.7	0	1.065	0
115.835	4	72	0.5	0	2.619	0
125.869	4	23	0.96	0	2.643	0
133.901	4	62	0.3	0	1.242	0
141.935	4	52	0.47	0	1.465	0
153.984	4	76	0.26	0	1.811	0
163.017	4	58	0.62	1	1.726	1
172.05	4	42	0.58	0	1.527	0
181.084	4	64	0.34	0	0.874	0
191.117	4	72	0.33	0	1.099	0
201.166	4	81	0.1	0	1.351	0
212.216	4	79	0.49	1	1.952	1
222.25	4	22	0.98	0	2.002	0
229.283	4	57	0.58	0	2.32	0
239.316	4	40	0.66	0	1.961	0
244.365	4	44	0.44	0	1.079	0
249.415	4	52	0.41	0	1.176	0
264.448	4	68	0.64	1	1.673	1
272.481	4	24	0.96	0	1.783	0
282.531	4	50	0.57	0	2.119	0
298.581	4	43	0.69	0	2.788	0
308.614	4	75	0.24	0	1.507	0
