onset	duration	amount	Delay	choseAccept	RT	choseRight
16.797	4	61	141	0	1.99	0
22.831	4	66	71	0	1.767	0
38.88	4	54	126	0	1.051	0
45.93	4	45	72	0	1.312	0
57.963	4	29	75	0	1.821	0
71.997	4	27	142	0	1.017	0
80.046	4	22	27	0	1.765	0
87.096	4	30	23	0	2.484	0
95.145	4	23	42	0	0.942	0
108.178	4	25	141	0	1.01	0
118.212	4	39	161	0	1.644	0
138.244	4	77	161	0	1.553	0
148.294	4	43	38	0	2.949	0
157.344	4	67	74	0	1.551	0
170.394	4	71	176	0	2.014	0
185.443	4	78	108	0	2.06	0
196.476	4	83	105	0	2.318	0
205.526	4	41	55	0	2.249	0
213.576	4	55	163	0	1.179	0
219.609	4	82	74	0	1.935	0
231.659	4	79	92	0	2.744	0
238.692	4	75	60	1	3.475	1
245.725	4	27	130	0	1.049	0
255.775	4	45	107	0	1.11	0
263.808	4	54	22	1	2.288	1
272.842	4	64	89	0	2.341	0
280.874	4	34	43	0	1.15	0
285.941	4	25	70	0	0.937	0
296.975	4	74	121	0	1.649	0
308.024	4	27	91	0	1.552	0
