onset	duration	amount	Probability	choseAccept	RT	choseRight
17.95	4	56	0.68	1	1.164	0
23.984	4	79	0.33	1	1.944	0
40.016	4	58	0.45	1	2.259	0
47.05	4	72	0.4	1	1.474	0
59.083	4	21	0.97	0	1.724	1
73.115	4	60	0.51	1	1.477	0
81.149	4	61	0.5	1	0.748	0
88.198	4	85	0.59	1	1.46	0
96.248	4	58	0.62	1	1.092	0
109.298	4	30	0.7	1	1.806	0
119.331	4	82	0.47	1	1.997	0
139.363	4	57	0.51	1	1.265	0
149.396	4	70	0.34	1	2.484	0
158.446	4	72	0.34	1	1.48	0
171.479	4	82	0.31	1	1.621	0
186.512	4	52	0.47	1	1.166	0
197.562	4	24	0.96	1	1.844	0
206.595	4	56	0.49	1	1.244	0
214.628	4	83	0.54	1	1.272	0
220.661	4	82	0.48	1	1.999	0
232.711	4	77	0.43	1	1.264	0
239.744	4	29	0.83	1	2.207	0
246.777	4	39	0.3	0	1.853	1
256.81	4	63	0.27	0	1.5	1
264.86	4	22	0.96	1	1.582	0
273.893	4	50	0.57	1	2.037	0
281.926	4	33	0.8	1	1.392	0
286.976	4	57	0.3	0	0.978	1
298.025	4	76	0.44	1	1.252	0
309.058	4	46	0.21	0	1.312	1
