onset	duration	amount	Probability	choseAccept	RT	choseRight
17.765	4	79	0.49	0	1.464	0
23.814	4	24	0.91	0	1.366	0
39.864	4	22	0.96	0	0.996	0
46.914	4	21	0.93	0	1.14	0
58.964	4	52	0.47	0	1.24	0
72.997	4	58	0.62	1	1.329	1
81.03	4	78	0.42	0	0.868	0
88.08	4	31	0.61	0	1.39	0
96.113	4	35	0.73	0	1.166	0
109.162	4	82	0.31	0	1.575	0
119.196	4	84	0.25	0	0.791	0
139.228	4	22	0.89	0	1.419	0
149.262	4	57	0.51	0	1.263	0
158.311	4	83	0.3	0	1.161	0
171.361	4	61	0.5	0	1.6	0
186.411	4	74	0.39	0	1.029	0
197.46	4	64	0.33	0	0.784	0
206.51	4	28	0.63	0	1.56	0
214.56	4	78	0.26	0	0.967	0
220.61	4	72	0.33	0	0.853	0
232.643	4	82	0.25	0	0.828	0
239.676	4	22	0.98	0	1.361	0
246.709	4	41	0.6	1	1.271	1
256.742	4	33	0.8	0	2.215	0
264.792	4	76	0.26	0	0.88	0
273.842	4	25	0.91	0	1.291	0
281.875	4	68	0.64	1	1.267	1
286.942	4	73	0.74	1	1.176	1
297.975	4	83	0.28	0	0.833	0
309.025	4	79	0.45	0	1.018	0
