onset	duration	amount	Delay	choseAccept	RT	choseRight
14.475	4	40	159	0	1.98	0
19.541	4	45	157	0	0.869	0
34.591	4	71	88	1	2.542	1
50.623	4	71	176	0	0.795	0
60.656	4	58	73	0	2.561	0
69.689	4	58	36	1	2.249	1
77.722	4	27	142	0	0.793	0
85.755	4	65	159	0	1.155	0
98.789	4	66	58	1	2.222	1
115.821	4	54	23	1	1.555	1
125.854	4	29	75	0	1.741	0
133.887	4	22	21	0	1.881	0
141.936	4	85	129	0	0.904	0
153.986	4	34	43	0	2.156	0
163.019	4	25	176	0	0.906	0
172.052	4	54	22	1	1.504	1
181.086	4	63	37	1	1.788	1
191.118	4	25	70	0	1.676	0
201.151	4	31	76	0	0.955	0
212.184	4	58	53	0	3.196	0
222.233	4	78	108	0	1.517	0
229.283	4	79	92	0	1.088	0
239.316	4	41	174	0	0.798	0
244.382	4	36	140	0	0.686	0
249.449	4	39	161	0	0.552	0
264.498	4	24	125	0	0.992	0
272.531	4	41	55	0	1.554	0
282.565	4	23	134	0	1.447	0
298.613	4	67	41	1	1.654	1
308.663	4	80	39	1	1.416	1
