onset	duration	amount	Probability	choseAccept	RT	choseRight
15.461	4	77	0.39	1	1.634	1
22.51	4	40	0.66	1	0.921	1
33.543	4	82	0.31	0	0.784	0
41.593	4	31	0.79	1	0.886	1
50.643	4	22	0.89	1	0.748	1
57.676	4	46	0.33	0	0.642	0
69.709	4	49	0.44	0	1.537	0
77.742	4	49	0.51	1	0.64	1
96.774	4	53	0.48	0	0.751	0
101.841	4	46	0.48	0	0.948	0
110.89	4	61	0.67	1	0.691	1
121.923	4	39	0.3	0	0.746	0
132.956	4	58	0.46	0	0.841	0
141.989	4	49	0.43	0	0.703	0
149.023	4	58	0.45	0	0.933	0
158.072	4	77	0.38	0	0.748	0
165.122	4	29	0.83	1	1.002	1
178.171	4	58	0.62	1	1.56	1
195.221	4	58	0.83	1	0.902	1
203.27	4	28	0.63	1	0.805	1
209.304	4	57	0.51	1	1.098	1
232.336	4	60	0.51	1	0.938	1
240.369	4	82	0.09	0	0.785	0
248.419	4	25	0.89	1	0.823	1
257.452	4	50	0.57	1	0.797	1
275.484	4	82	0.47	0	1.093	0
280.534	4	82	0.29	0	1.171	0
288.567	4	42	0.58	1	0.922	1
297.6	4	28	0.89	1	0.992	1
308.633	4	76	0.43	0	0.967	0
