onset	duration	amount	Delay	choseAccept	RT	choseRight
15.347	4	62	180	0	1.709	0
20.397	4	31	74	0	1.507	0
35.429	4	28	123	0	0.986	0
51.479	4	25	176	0	1.056	0
61.512	4	50	41	1	1.271	1
70.561	4	41	174	0	0.829	0
78.595	4	32	57	0	1.011	0
86.628	4	45	157	0	0.786	0
99.677	4	67	23	1	1.137	1
116.743	4	36	140	0	0.846	0
126.793	4	64	89	0	0.948	0
134.842	4	71	76	0	1.011	0
142.875	4	58	73	0	0.946	0
154.908	4	41	129	0	0.728	0
163.941	4	82	74	1	1.247	1
172.974	4	24	125	0	1.014	0
182.024	4	69	172	0	0.987	0
192.074	4	43	19	1	1.225	1
202.107	4	76	161	0	0.84	0
213.14	4	74	52	1	1.351	1
223.189	4	23	134	0	0.87	0
230.239	4	27	142	0	0.835	0
240.289	4	25	108	0	0.769	0
245.355	4	58	55	1	1.047	1
250.405	4	40	159	0	1.117	0
265.454	4	48	128	0	0.692	0
273.487	4	34	176	0	0.69	0
283.52	4	52	139	0	0.873	0
299.553	4	63	37	1	2.392	1
309.586	4	83	105	0	1.566	0
