onset	duration	amount	Probability	choseAccept	RT	choseRight
16.089	4	33	0.62	1	2.07	1
25.122	4	70	0.34	0	0.941	0
33.155	4	68	0.64	1	0.868	1
43.204	4	56	0.49	0	1.115	0
57.254	4	33	0.91	1	1.032	1
65.287	4	49	0.56	1	0.919	1
75.336	4	83	0.52	1	0.99	1
81.369	4	54	0.52	1	1.053	1
87.403	4	35	0.7	1	0.851	1
101.452	4	23	0.96	1	0.873	1
110.485	4	85	0.59	1	0.776	1
122.518	4	31	0.61	1	0.967	1
132.568	4	57	0.58	1	0.996	1
140.601	4	64	0.34	0	0.971	0
147.634	4	84	0.25	0	0.842	0
154.667	4	35	0.73	1	0.785	1
163.716	4	36	0.59	1	1.016	1
170.75	4	21	0.93	1	0.774	1
182.782	4	50	0.39	0	1.453	0
193.816	4	57	0.3	0	1.035	0
205.865	4	21	0.97	1	1.21	1
210.915	4	50	0.48	0	0.903	0
219.948	4	83	0.28	0	0.942	0
232.981	4	25	0.91	1	1.133	1
248.03	4	78	0.26	0	0.748	0
267.079	4	30	0.7	1	1.37	1
276.112	4	83	0.3	0	0.873	0
287.145	4	73	0.74	1	0.888	1
298.178	4	47	0.72	1	0.838	1
309.211	4	24	0.91	1	0.677	1
