onset	duration	amount	Delay	choseAccept	RT	choseRight
18.551	4	73	44	1	1.435	0
23.618	4	79	92	1	1.525	0
33.651	4	23	61	0	1.604	1
42.684	4	70	108	1	1.564	0
49.717	4	30	36	1	1.614	0
67.75	4	72	95	1	1.39	0
78.783	4	58	53	1	1.473	0
88.816	4	54	126	0	1.326	1
103.865	4	71	176	1	2.233	0
112.915	4	24	89	0	2.094	1
125.965	4	23	176	0	1.469	1
136.031	4	44	143	0	1.574	1
153.064	4	24	38	0	1.544	1
158.114	4	25	141	0	1.027	1
172.163	4	67	41	1	1.486	0
180.213	4	28	59	0	1.165	1
186.263	4	60	124	1	1.787	0
195.296	4	58	72	1	2.235	0
204.346	4	22	21	0	0.887	1
212.379	4	41	55	1	2.19	0
220.412	4	58	36	1	1.492	0
229.445	4	27	91	0	0.962	1
238.495	4	43	120	0	1.516	1
245.544	4	32	111	0	1.384	1
251.594	4	23	42	0	1.092	1
263.627	4	67	103	1	2.075	0
273.66	4	49	140	0	1.563	1
285.71	4	55	107	1	2.144	0
298.743	4	80	145	1	1.804	0
308.776	4	25	74	0	1.166	1
