onset	duration	amount	Delay	choseAccept	RT	choseRight
15.81	4	58	72	1	0.912	1
24.843	4	60	124	1	1.372	1
32.876	4	58	36	1	1	1
42.926	4	71	88	1	0.916	1
56.976	4	67	23	1	1.091	1
65.009	4	72	95	1	1.059	1
75.042	4	56	93	1	1.408	1
81.075	4	24	125	0	0.954	0
87.109	4	28	163	0	1.249	0
101.158	4	39	95	1	1.824	1
110.191	4	73	44	1	1.052	1
122.241	4	41	174	0	2.156	0
132.274	4	63	37	1	1.046	1
140.307	4	25	176	0	1.006	0
147.34	4	66	145	1	1.303	1
154.39	4	65	159	1	1.215	1
163.423	4	41	27	1	1.178	1
170.456	4	35	171	0	1.519	0
182.506	4	44	92	1	1.558	1
193.539	4	31	76	0	2.107	0
205.572	4	32	111	0	0.988	0
210.622	4	41	129	0	1.778	0
219.655	4	23	110	0	1.065	0
232.705	4	30	36	1	1.894	1
247.738	4	29	44	0	2.115	0
266.787	4	75	41	1	1.25	1
275.82	4	74	52	1	1.639	1
286.853	4	28	132	0	1.021	0
297.887	4	76	161	1	1.106	1
308.92	4	33	163	0	1.295	0
