onset	duration	amount	Probability	choseAccept	RT	choseRight
14.734	4	57	0.51	0	0.922	1
22.767	4	49	0.43	0	0.717	1
37.816	4	23	0.83	0	1.164	1
43.866	4	78	0.26	0	1.548	1
53.916	4	84	0.25	0	1.021	1
62.949	4	70	0.61	0	0.828	1
72.982	4	56	0.44	0	0.598	1
78.049	4	21	0.97	0	1.094	1
83.099	4	72	0.4	0	1.376	1
88.149	4	79	0.33	0	0.638	1
103.182	4	62	0.18	0	0.716	1
110.231	4	83	0.54	0	0.678	1
120.264	4	65	0.55	0	0.703	1
127.298	4	58	0.83	0	1.436	1
135.331	4	71	0.19	0	0.742	1
141.364	4	76	0.43	0	0.77	1
151.397	4	40	0.39	0	0.651	1
163.447	4	24	0.91	0	1.709	1
171.48	4	61	0.67	0	1.478	1
193.513	4	56	0.68	0	0.996	1
201.562	4	22	0.96	0	1.192	1
211.596	4	28	0.89	1	2.017	0
218.645	4	57	0.3	0	0.803	1
235.679	4	46	0.48	0	0.884	1
245.728	4	46	0.21	0	0.624	1
258.761	4	49	0.56	0	0.666	1
269.811	4	33	0.8	1	1.545	0
280.844	4	21	0.93	0	1.057	1
293.877	4	82	0.23	0	0.992	1
308.91	4	21	0.96	0	0.99	1
