onset	duration	amount	Probability	choseAccept	RT	choseRight
18.986	4	46	0.48	0	2.261	1
24.035	4	82	0.23	1	1.012	0
34.068	4	29	0.83	0	1.523	1
43.101	4	39	0.3	0	1.202	1
50.151	4	52	0.41	0	1.624	1
68.184	4	33	0.91	1	1.262	0
79.217	4	42	0.58	0	1.669	1
89.267	4	70	0.61	1	1.475	0
104.316	4	72	0.4	0	1.697	1
113.366	4	40	0.39	0	1.167	1
126.415	4	64	0.34	0	1.382	1
136.465	4	35	0.78	1	1.284	0
153.531	4	58	0.42	0	1.329	1
158.598	4	65	0.55	1	1.718	0
172.647	4	25	0.89	0	1.181	1
180.697	4	31	0.61	0	1.227	1
186.73	4	58	0.46	0	1.354	1
195.763	4	79	0.49	1	1.233	0
204.796	4	35	0.7	0	1.311	1
212.829	4	58	0.45	0	1.998	1
220.879	4	43	0.69	0	1.604	1
229.912	4	64	0.33	0	0.827	1
238.945	4	82	0.25	0	0.874	1
245.978	4	54	0.52	1	2.017	0
252.028	4	23	0.96	0	1.278	1
264.061	4	33	0.62	0	1.389	1
274.094	4	62	0.3	0	0.716	1
286.143	4	82	0.48	1	1.307	0
299.176	4	83	0.52	1	0.961	0
309.209	4	58	0.62	1	2.304	0
