onset	duration	amount	Probability	choseAccept	RT	choseRight
19.985	4	50	0.48	1	1.31	0
30.018	4	24	0.91	0	1.109	1
39.051	4	49	0.51	0	1.436	1
50.084	4	39	0.49	0	0.979	1
64.117	4	72	0.5	1	1.193	0
79.149	4	49	0.56	0	1.233	1
85.199	4	71	0.36	0	0.991	1
102.232	4	46	0.21	0	1.486	1
110.282	4	45	0.37	0	1.275	1
121.315	4	22	0.98	0	1.186	1
126.365	4	28	0.89	0	1.656	1
131.414	4	32	0.57	0	1.679	1
144.447	4	50	0.57	1	1.142	0
161.48	4	46	0.33	0	0.876	1
169.513	4	49	0.43	0	1.211	1
177.546	4	85	0.59	1	1.594	0
190.579	4	22	0.89	0	1.057	1
200.612	4	36	0.59	0	1.192	1
206.645	4	56	0.49	0	1.574	1
217.678	4	82	0.31	0	0.877	1
225.711	4	76	0.44	1	1.604	0
234.744	4	83	0.3	0	0.995	1
240.777	4	73	0.74	1	1.298	0
250.81	4	82	0.29	0	1.145	1
259.843	4	60	0.51	1	1.695	0
266.877	4	68	0.64	1	1.293	0
277.91	4	70	0.39	0	1.828	1
287.943	4	62	0.18	0	1.859	1
297.976	4	49	0.71	0	1.562	1
309.009	4	71	0.19	0	0.864	1
