onset	duration	amount	Probability	choseAccept	RT	choseRight
20.234	4	82	0.25	0	1.6	0
30.284	4	75	0.24	0	1.016	0
39.35	4	60	0.51	1	1.97	1
50.383	4	52	0.47	0	0.991	0
64.416	4	49	0.71	1	2.057	1
79.465	4	56	0.68	1	1.388	1
85.498	4	71	0.19	0	0.885	0
102.564	4	45	0.37	0	1.303	0
110.597	4	53	0.54	1	1.291	1
121.63	4	35	0.78	1	0.913	1
126.679	4	74	0.39	0	1.13	0
131.746	4	62	0.3	0	0.706	0
144.779	4	35	0.7	1	1.085	1
161.828	4	83	0.28	0	0.785	0
169.878	4	58	0.83	1	1.348	1
177.927	4	42	0.6	1	1.018	1
190.977	4	77	0.39	0	1.56	0
201.01	4	58	0.46	0	1.327	0
207.043	4	68	0.64	1	1.53	1
218.092	4	83	0.52	0	1.37	0
226.125	4	32	0.57	0	1.4	0
235.175	4	65	0.55	1	2.201	1
241.224	4	72	0.34	0	0.75	0
251.291	4	64	0.33	0	1.066	0
260.357	4	85	0.59	0	1.522	0
267.39	4	82	0.09	0	1.378	0
278.423	4	76	0.43	0	1.073	0
288.456	4	72	0.4	0	1.085	0
298.489	4	82	0.29	0	0.865	0
309.555	4	61	0.67	1	1.259	1
