onset	duration	amount	Delay	choseAccept	RT	choseRight
16.026	4	58	55	n/a	n/a	n/a
21.093	4	52	139	1	2.05	0
31.142	4	66	145	1	2.714	0
40.192	4	54	23	1	1.279	0
47.225	4	77	142	1	0.808	0
65.258	4	28	59	0	1.293	1
76.29	4	78	129	1	1.512	0
86.34	4	30	23	1	2.952	0
101.389	4	65	156	1	1.768	0
110.439	4	23	134	0	1.133	1
123.488	4	44	143	1	2.534	0
133.538	4	32	111	0	1.522	1
150.587	4	40	159	1	2.347	0
155.637	4	39	95	1	1.121	0
169.686	4	67	103	1	1.041	0
177.719	4	27	91	0	1.795	1
183.786	4	45	157	1	1.177	0
192.835	4	50	129	1	1.23	0
201.868	4	73	44	1	1.306	0
209.901	4	25	176	0	1.556	1
217.934	4	72	95	1	1.361	0
226.967	4	65	137	1	1.35	0
236.017	4	23	77	0	1.348	1
243.066	4	33	103	1	2.566	0
249.116	4	35	171	1	1.397	0
261.166	4	56	172	1	1.023	0
271.215	4	41	27	1	1.442	0
283.265	4	62	180	1	1.692	0
296.297	4	41	55	1	1.227	0
306.33	4	71	176	1	1.496	0
