onset	duration	amount	Probability	choseAccept	RT	choseRight
17.536	4	40	0.39	0	2.054	1
27.569	4	66	0.25	0	0.909	1
37.602	4	76	0.44	0	1.21	1
48.635	4	24	0.96	1	1.693	0
56.668	4	72	0.33	0	1.083	1
66.717	4	56	0.44	0	1.212	1
75.767	4	31	0.61	1	1.276	0
82.8	4	33	0.62	1	1.131	0
91.833	4	22	0.89	1	1.082	0
98.882	4	23	0.83	0	1.561	1
109.932	4	73	0.74	1	1.453	0
119.965	4	28	0.89	1	2.036	0
131.998	4	54	0.52	0	1.548	1
143.047	4	33	0.91	1	2.093	0
153.08	4	40	0.71	1	2.431	0
161.113	4	55	0.44	0	1.133	1
173.179	4	82	0.31	0	1.567	1
194.245	4	41	0.63	1	1.802	0
208.294	4	70	0.39	0	1.356	1
216.344	4	49	0.44	0	1.263	1
223.394	4	82	0.48	0	1.439	1
234.427	4	49	0.56	0	2.897	1
243.476	4	82	0.23	0	1.666	1
254.526	4	83	0.32	1	2.056	0
262.559	4	46	0.21	0	1.387	1
274.591	4	50	0.57	1	2.603	0
283.641	4	70	0.34	0	1.764	1
288.707	4	64	0.34	0	1.143	1
294.741	4	46	0.33	0	1.345	1
308.807	4	33	0.8	1	2.167	0
