onset	duration	amount	Probability	choseAccept	RT	choseRight
17.836	4	83	0.54	0	1.496	0
23.886	4	57	0.3	0	1.217	0
39.935	4	29	0.83	1	2.337	1
46.968	4	58	0.42	0	0.997	0
59.017	4	78	0.26	0	1.063	0
73.067	4	63	0.57	1	1.83	1
81.116	4	84	0.25	0	1.062	0
88.166	4	36	0.59	0	1.276	0
96.199	4	57	0.51	1	2.119	1
109.233	4	77	0.38	0	1.8	0
119.281	4	83	0.3	0	0.96	0
139.33	4	72	0.5	1	1.55	1
149.397	4	78	0.42	0	1.53	0
158.446	4	47	0.72	1	1.441	1
171.479	4	22	0.98	0	1.386	0
186.529	4	21	0.96	0	1.263	0
197.578	4	61	0.5	1	1.621	1
206.611	4	46	0.77	1	1.243	1
214.644	4	58	0.45	0	1.076	0
220.677	4	39	0.49	0	1.34	0
232.71	4	50	0.39	0	1.591	0
239.743	4	71	0.36	0	1.176	0
246.776	4	49	0.51	1	1.874	1
256.825	4	53	0.48	0	0.903	0
264.875	4	42	0.58	0	1.526	0
273.908	4	21	0.97	0	2.085	0
281.941	4	77	0.43	0	2.297	0
287.007	4	43	0.69	1	1.306	1
298.057	4	35	0.73	1	1.298	1
309.106	4	25	0.91	0	1.378	0
