onset	duration	amount	Delay	choseAccept	RT	choseRight
14.877	4	43	19	1	2.411	1
22.91	4	69	172	0	1.207	0
37.942	4	45	107	0	1.886	0
43.992	4	63	37	1	1.415	1
54.025	4	57	89	1	3.093	1
63.058	4	58	72	1	1.124	1
73.091	4	24	139	0	1.478	0
78.141	4	55	107	0	1.382	0
83.207	4	44	92	1	1.351	1
88.274	4	81	58	1	1.489	1
103.307	4	77	161	0	1.156	0
110.34	4	25	70	0	1.61	0
120.373	4	41	129	0	1.05	0
127.422	4	24	125	0	0.916	0
135.472	4	66	58	1	1.348	1
141.505	4	74	52	1	1.073	1
151.538	4	82	74	1	1.06	1
163.571	4	36	114	1	1.124	1
171.604	4	29	58	0	1.282	0
193.67	4	77	24	1	1.694	1
201.703	4	28	132	0	1.466	0
211.753	4	27	142	0	0.959	0
218.786	4	49	140	0	1.171	0
235.836	4	29	44	0	1.177	0
245.868	4	32	74	1	1.478	1
258.901	4	34	43	1	2.045	1
269.934	4	67	74	1	1.417	1
280.983	4	25	141	0	1.008	0
294.016	4	33	163	0	1.409	0
309.049	4	54	22	1	1.315	1
