onset	duration	amount	Delay	choseAccept	RT	choseRight
15.995	4	69	172	0	1.419	0
23.045	4	66	71	1	1.019	1
34.111	4	29	75	0	1.68	0
42.16	4	57	89	0	1.874	0
51.193	4	23	61	1	0.979	1
58.226	4	30	23	1	1.953	1
70.293	4	77	24	1	1.472	1
78.326	4	32	111	0	1.582	0
97.375	4	27	91	0	1.407	0
102.425	4	70	108	0	2.503	0
111.474	4	52	139	1	0.606	1
122.507	4	41	174	0	0.837	0
133.557	4	65	137	0	0.78	0
142.606	4	72	95	0	1.532	0
149.656	4	24	87	0	1.348	0
158.705	4	23	176	0	1.331	0
165.755	4	27	130	0	0.9	0
178.805	4	58	73	1	1.774	1
195.837	4	67	41	1	1.108	1
203.87	4	56	172	0	1.035	0
209.92	4	75	41	1	1.498	1
232.969	4	71	76	1	2.165	1
241.019	4	25	176	0	1.008	0
249.052	4	31	74	0	1.78	0
258.101	4	44	143	0	1.742	0
276.15	4	32	57	0	1.652	0
281.217	4	28	132	0	0.856	0
289.25	4	71	176	0	1.171	0
298.283	4	25	141	0	1.117	0
309.349	4	23	110	0	1.205	0
