onset	duration	amount	Delay	choseAccept	RT	choseRight
15.51	4	43	19	1	2.438	0
24.543	4	24	89	1	1.678	0
32.576	4	41	27	1	1.503	0
42.625	4	56	93	1	1.187	0
56.675	4	75	41	1	1.567	0
64.725	4	78	129	1	1.305	0
74.758	4	39	161	1	2.387	0
80.807	4	62	180	1	1.126	0
86.84	4	25	70	0	1.526	1
100.873	4	39	104	1	2.689	0
109.906	4	78	108	1	0.862	0
121.939	4	24	125	0	1.141	1
131.972	4	25	141	0	1.571	1
140.022	4	27	91	1	2.58	0
147.055	4	43	38	1	1.003	0
154.104	4	52	139	1	0.818	0
163.154	4	71	176	1	1.691	0
170.187	4	44	143	1	1.895	0
182.22	4	35	171	0	2.005	1
193.253	4	25	74	0	1.445	1
205.286	4	67	41	1	1.029	0
210.335	4	40	159	1	2.209	0
219.368	4	65	159	1	1.245	0
232.401	4	77	161	1	0.854	0
247.45	4	71	76	1	1.074	0
266.483	4	66	145	1	1.029	0
275.516	4	71	88	1	1.007	0
286.549	4	34	176	0	2.101	1
297.598	4	45	72	1	1.649	0
308.631	4	24	87	0	1.289	1
