onset	duration	amount	Probability	choseAccept	RT	choseRight
19.97	4	79	0.45	1	2.114	0
30.003	4	77	0.39	0	3.273	1
39.036	4	74	0.39	0	1.706	1
50.069	4	47	0.72	1	1.65	0
64.118	4	31	0.61	0	2.352	1
79.151	4	50	0.48	1	1.8	0
85.201	4	46	0.33	0	2.967	1
102.267	4	82	0.29	0	1.564	1
110.317	4	82	0.48	1	2.581	0
121.366	4	70	0.34	0	1.779	1
126.433	4	55	0.44	1	2.857	0
131.483	4	53	0.48	n/a	n/a	n/a
144.532	4	49	0.71	0	2.014	1
161.582	4	49	0.51	1	1.879	0
169.615	4	85	0.59	1	1.424	0
177.648	4	60	0.51	1	1.392	0
190.681	4	40	0.71	1	1.466	0
200.731	4	32	0.57	0	1.745	1
206.78	4	78	0.42	1	2.863	0
217.83	4	82	0.31	0	3.737	1
225.88	4	82	0.25	0	2.497	1
234.929	4	82	0.47	1	1.836	0
240.963	4	83	0.3	0	1.763	1
251.012	4	77	0.43	1	2.611	0
260.045	4	72	0.34	0	1.308	1
267.078	4	29	0.83	1	1.888	0
278.111	4	58	0.45	1	2.548	0
288.144	4	66	0.25	0	1.877	1
298.177	4	83	0.52	1	1.597	0
309.21	4	83	0.28	0	2.522	1
