onset	duration	amount	Delay	choseAccept	RT	choseRight
16.496	4	44	143	1	2.184	0
26.545	4	85	129	1	3.213	0
36.578	4	39	104	0	1.26	1
47.612	4	65	156	1	3.04	0
55.645	4	42	145	0	1.722	1
65.678	4	36	114	0	1.982	1
74.727	4	54	23	1	2.103	0
81.794	4	65	137	1	2.239	0
90.827	4	24	139	0	1.478	1
97.877	4	34	176	0	2.768	1
108.926	4	78	129	1	2.715	0
118.959	4	70	108	1	1.767	0
131.009	4	56	172	1	1.359	0
142.042	4	49	172	1	2.39	0
152.075	4	23	134	0	2.029	1
160.125	4	80	39	1	1.569	0
172.191	4	28	59	1	2.604	0
193.224	4	24	87	0	1.62	1
207.257	4	23	77	0	1.525	1
215.29	4	50	129	1	1.75	0
222.339	4	33	78	0	1.82	1
233.389	4	50	41	n/a	n/a	n/a
242.439	4	29	58	0	1.851	1
253.488	4	28	123	0	1.815	1
261.538	4	25	74	0	2.196	1
273.588	4	50	59	1	1.638	0
282.621	4	69	172	0	2.162	1
287.687	4	22	21	0	2.089	1
293.72	4	45	26	0	2.165	1
307.77	4	23	176	0	0.917	1
