onset	duration	amount	Delay	choseAccept	RT	choseRight
14.508	4	73	44	1	1.395	1
19.558	4	56	172	0	1.241	0
34.607	4	75	60	1	1.844	1
50.64	4	65	137	0	1.735	0
60.689	4	41	129	0	2.355	0
69.723	4	22	27	0	1.477	0
77.755	4	67	23	1	2.963	1
85.788	4	45	107	0	1.16	0
98.821	4	50	59	1	1.695	1
115.87	4	58	55	1	1.663	1
125.903	4	64	89	1	1.775	1
133.936	4	62	180	0	1.513	0
141.986	4	77	24	1	1.426	1
154.019	4	31	76	0	1.972	0
163.052	4	69	172	0	2.303	0
172.101	4	76	161	0	1.599	0
181.151	4	61	141	1	2.115	1
191.184	4	43	19	1	1.958	1
201.217	4	33	103	0	2.104	0
212.266	4	58	73	1	3.558	1
222.299	4	25	70	0	1.938	0
229.332	4	23	61	0	2.631	0
239.382	4	67	74	1	1.851	1
244.448	4	23	134	0	1.902	0
249.514	4	39	95	1	1.679	1
264.547	4	23	77	0	1.31	0
272.58	4	24	89	0	2.188	0
282.614	4	49	140	0	1.492	0
298.662	4	54	22	1	2.594	1
308.695	4	48	128	0	1.575	0
