onset	duration	amount	Delay	choseAccept	RT	choseRight
18.86	4	41	174	0	1.658	1
28.892	4	79	92	1	2.219	0
37.942	4	77	142	1	2.312	0
48.975	4	39	104	0	2.594	1
63.008	4	30	36	1	1.316	0
78.057	4	29	44	0	1.549	1
84.107	4	33	78	1	2.073	0
101.139	4	45	72	1	2.573	0
109.172	4	78	129	1	1.753	0
120.222	4	80	39	1	1.418	0
125.288	4	55	163	0	3.074	1
130.338	4	25	176	1	3.447	0
143.371	4	22	21	0	1.578	1
160.42	4	49	172	0	1.738	1
168.453	4	66	145	0	2.32	1
176.503	4	42	145	0	2.797	1
189.552	4	55	107	0	3.055	1
199.585	4	29	58	1	3.562	0
205.618	4	81	58	1	2.166	0
216.651	4	32	74	0	2.039	1
224.684	4	65	159	0	2.41	1
233.717	4	40	159	0	2.632	1
239.766	4	85	129	1	3.542	0
249.799	4	25	74	1	2.729	0
258.832	4	71	88	1	2.486	0
265.882	4	28	163	0	3.332	1
276.931	4	31	74	0	2.965	1
286.981	4	50	41	1	2.092	0
297.014	4	58	72	0	2.471	1
308.063	4	30	23	1	2.182	0
