onset	duration	amount	Delay	choseAccept	RT	choseRight
19.133	4	43	19	1	0.574	0
24.183	4	67	41	1	0.657	0
34.216	4	58	73	1	0.334	0
43.266	4	66	58	1	0.527	0
50.299	4	62	180	1	0.858	0
68.332	4	49	140	1	0.835	0
79.381	4	43	120	1	0.887	0
89.431	4	77	142	1	0.762	0
104.464	4	58	53	1	0.94	0
113.497	4	32	74	1	0.651	0
126.546	4	80	145	1	0.839	0
136.579	4	45	157	1	0.778	0
153.612	4	52	139	1	2.213	0
158.662	4	23	61	1	1.522	0
172.695	4	48	128	1	1.089	0
180.728	4	67	103	1	0.944	0
186.761	4	55	107	1	1.062	0
195.794	4	71	76	1	1.215	0
204.827	4	77	24	1	0.912	0
212.86	4	24	38	1	1.128	0
220.893	4	58	55	1	1.072	0
229.926	4	57	89	1	0.889	0
238.959	4	25	108	1	1.22	0
246.009	4	32	57	1	0.913	0
252.042	4	81	58	1	1.192	0
264.075	4	36	140	1	1.483	0
274.125	4	31	74	1	1.166	0
286.158	4	24	89	1	1.213	0
299.191	4	33	103	1	1.13	0
309.224	4	40	159	1	1.132	0
