onset	duration	amount	Delay	choseAccept	RT	choseRight
17.667	4	44	143	1	0.835	0
27.716	4	85	129	1	0.817	0
37.766	4	39	104	1	0.733	0
48.799	4	65	156	1	0.697	0
56.832	4	42	145	1	1.074	0
66.865	4	36	114	1	1.449	0
75.898	4	54	23	1	0.994	0
82.931	4	65	137	1	0.897	0
91.964	4	24	139	1	0.734	0
99.014	4	34	176	1	1.148	0
110.047	4	78	129	1	0.893	0
120.08	4	70	108	1	0.954	0
132.114	4	56	172	1	0.995	0
143.146	4	49	172	1	0.595	0
153.179	4	23	134	1	0.727	0
161.212	4	80	39	1	0.948	0
173.245	4	28	59	1	0.756	0
194.278	4	24	87	1	0.365	0
208.311	4	23	77	1	0.902	0
216.36	4	50	129	1	0.931	0
223.393	4	33	78	1	1.195	0
234.426	4	50	41	1	1.769	0
243.476	4	29	58	1	1.045	0
254.509	4	28	123	1	0.841	0
262.542	4	25	74	1	1.387	0
274.592	4	50	59	1	1.08	0
283.625	4	69	172	1	0.998	0
288.675	4	22	21	1	1.26	0
294.708	4	45	26	1	1.27	0
308.757	4	23	176	1	1.378	0
