onset	duration	amount	Delay	choseAccept	RT	choseRight
16.217	4	58	72	1	0.912	1
25.25	4	60	124	1	0.458	1
33.283	4	58	36	1	0.41	1
43.316	4	71	88	1	0.59	1
57.349	4	67	23	1	0.3	1
65.399	4	72	95	1	0.676	1
75.432	4	56	93	1	0.593	1
81.465	4	24	125	1	0.594	1
87.498	4	28	163	1	0.642	1
101.531	4	39	95	1	0.608	1
110.564	4	73	44	1	0.992	1
122.597	4	41	174	1	0.644	1
132.63	4	63	37	1	0.552	1
140.679	4	25	176	1	0.509	1
147.713	4	66	145	1	0.596	1
154.746	4	65	159	1	0.813	1
163.779	4	41	27	1	1.237	1
170.828	4	35	171	1	0.788	1
182.862	4	44	92	1	0.51	1
193.894	4	31	76	1	0.61	1
205.927	4	32	111	1	0.553	1
210.994	4	41	129	1	0.926	1
220.027	4	23	110	1	0.59	1
233.06	4	30	36	1	0.833	1
248.109	4	29	44	1	1.07	1
267.159	4	75	41	1	0.797	1
276.192	4	74	52	1	0.93	1
287.225	4	28	132	1	0.915	1
298.258	4	76	161	1	0.704	1
309.307	4	33	163	1	0.927	1
