onset	duration	amount	Delay	choseAccept	RT	choseRight
18.074	4	44	119	0	2.55	1
24.124	4	31	79	1	1.932	0
40.157	4	24	9	1	1.331	0
47.19	4	29	22	0	1.402	1
59.24	4	24	6	1	1.191	0
73.272	4	39	136	0	1.023	1
81.306	4	52	58	0	1.293	1
88.339	4	23	2	0	1.188	1
96.372	4	54	122	0	0.907	1
109.405	4	50	57	0	1.409	1
119.438	4	32	108	0	1.096	1
139.487	4	22	2	1	1.327	0
149.52	4	32	175	0	1.59	1
158.553	4	54	153	0	0.821	1
171.587	4	39	55	0	1.746	1
186.636	4	36	159	0	1.369	1
197.685	4	36	130	0	0.8	1
206.735	4	37	110	0	0.854	1
214.769	4	33	44	0	0.796	1
220.818	4	41	98	0	1.019	1
232.868	4	26	44	0	0.784	1
239.918	4	23	31	0	0.846	1
246.967	4	26	37	0	1.093	1
257	4	44	66	0	0.852	1
265.05	4	44	81	0	1.138	1
274.084	4	36	29	0	0.704	1
282.117	4	31	167	0	0.663	1
287.183	4	22	77	0	2.053	1
298.232	4	21	59	0	0.851	1
309.282	4	50	112	0	0.753	1
