onset	duration	amount	Probability	choseAccept	RT	choseRight
17.565	4	82	0.29	0	2.398	1
22.632	4	47	0.72	1	2.387	0
32.665	4	60	0.51	1	1.45	0
41.714	4	21	0.96	0	2.764	1
48.764	4	84	0.25	0	2.398	1
66.814	4	40	0.71	1	2.565	0
77.863	4	82	0.25	1	2.621	0
87.896	4	81	0.1	0	1.896	1
102.946	4	21	0.93	0	2.061	1
111.979	4	42	0.58	1	2.256	0
125.012	4	22	0.89	0	1.699	1
135.061	4	33	0.91	0	2.838	1
152.094	4	56	0.44	1	2.927	0
157.144	4	72	0.5	1	1.444	0
171.194	4	72	0.33	0	2.824	1
179.243	4	46	0.48	0	3.549	1
185.293	4	50	0.39	n/a	n/a	n/a
194.343	4	64	0.34	0	2.658	1
203.376	4	22	0.96	0	2.786	1
211.409	4	29	0.83	0	3.206	1
219.442	4	82	0.23	1	3.681	0
228.475	4	31	0.79	0	2.487	1
237.508	4	46	0.77	0	3.999	1
244.541	4	31	0.61	0	2.225	1
250.574	4	39	0.3	0	1.529	1
262.624	4	41	0.63	0	3.113	1
272.674	4	85	0.59	n/a	n/a	n/a
284.723	4	22	0.98	0	1.303	1
297.773	4	64	0.33	0	1.98	1
307.823	4	63	0.57	1	2.026	0
