onset	duration	amount	Probability	choseAccept	RT	choseRight
17.586	4	72	0.33	0	1.135	1
23.636	4	63	0.57	1	0.93	0
39.669	4	76	0.26	1	1.293	0
46.702	4	75	0.24	0	1.635	1
58.768	4	83	0.54	1	1.247	0
72.801	4	55	0.44	0	2.037	1
80.834	4	65	0.55	1	1.04	0
87.867	4	70	0.61	1	1.027	0
95.9	4	21	0.96	1	0.888	0
108.933	4	71	0.36	0	1.438	1
118.966	4	79	0.33	0	1.148	1
139.032	4	35	0.78	1	0.995	0
149.065	4	81	0.1	0	1.525	1
158.098	4	45	0.37	0	1.357	1
171.148	4	52	0.47	0	1.361	1
186.181	4	82	0.25	0	1.208	1
197.214	4	40	0.79	1	1.266	0
206.264	4	56	0.68	1	0.885	0
214.298	4	53	0.54	1	1.372	0
220.33	4	66	0.25	0	0.803	1
232.363	4	72	0.34	0	1.098	1
239.413	4	82	0.23	0	1.213	1
246.462	4	82	0.48	0	1.129	1
256.512	4	41	0.63	1	1.548	0
264.545	4	33	0.8	1	1.476	0
273.578	4	42	0.6	1	1.035	0
281.628	4	72	0.5	1	0.858	0
286.678	4	46	0.77	1	0.788	0
297.711	4	22	0.98	1	0.921	0
308.76	4	64	0.33	0	1.246	1
