onset	duration	amount	Probability	choseAccept	RT	choseRight
15.72	4	77	0.39	0	1.282	0
22.769	4	40	0.66	1	1.128	1
33.802	4	82	0.31	1	1.357	1
41.836	4	31	0.79	1	1.002	1
50.869	4	22	0.89	1	1.003	1
57.902	4	46	0.33	0	1.076	0
69.951	4	49	0.44	0	1.901	0
78.018	4	49	0.51	1	0.817	1
97.084	4	53	0.48	1	1.559	1
102.134	4	46	0.48	0	1.744	0
111.183	4	61	0.67	1	1.087	1
122.216	4	39	0.3	0	0.988	0
133.249	4	58	0.46	1	1.435	1
142.299	4	49	0.43	0	1.047	0
149.349	4	58	0.45	0	1.341	0
158.382	4	77	0.38	1	1.299	1
165.432	4	29	0.83	1	1.212	1
178.465	4	58	0.62	1	1.002	1
195.514	4	58	0.83	1	1.054	1
203.547	4	28	0.63	1	1.316	1
209.597	4	57	0.51	1	1.109	1
232.629	4	60	0.51	1	1.028	1
240.663	4	82	0.09	0	1.226	0
248.696	4	25	0.89	1	1.142	1
257.729	4	50	0.57	1	0.791	1
275.761	4	82	0.47	1	2.013	1
280.811	4	82	0.29	0	1.15	0
288.878	4	42	0.58	1	1.224	1
297.927	4	28	0.89	1	1.287	1
308.96	4	76	0.43	1	1.432	1
