onset	duration	amount	Delay	choseAccept	RT	choseRight
15.367	4	45	26	1	2.093	1
21.4	4	27	142	0	1.314	0
37.45	4	32	74	0	1.634	0
44.5	4	65	156	1	1.437	1
56.549	4	58	73	1	1.705	1
70.599	4	31	74	0	1.041	0
78.632	4	33	103	0	0.988	0
85.682	4	55	163	1	1.881	1
93.715	4	74	52	1	1.265	1
106.748	4	67	74	1	1.372	1
116.798	4	77	24	1	1.304	1
136.864	4	27	130	0	1.492	0
146.897	4	49	140	1	1.773	1
155.93	4	57	89	1	1.285	1
168.979	4	60	124	1	1.489	1
184.013	4	28	123	0	0.996	0
195.079	4	82	74	1	1.086	1
204.128	4	23	77	0	1.448	0
212.178	4	25	176	0	1	0
218.228	4	50	59	1	2.311	1
230.261	4	81	58	1	1.023	1
237.294	4	55	107	1	2.585	1
244.344	4	58	55	1	1.935	1
254.41	4	23	176	0	0.916	0
262.46	4	67	103	1	1.56	1
271.493	4	30	23	0	1.698	0
279.543	4	22	27	0	1.537	0
284.609	4	29	75	0	1.226	0
295.642	4	41	129	0	1.121	0
306.692	4	66	71	1	1.507	1
