onset	duration	amount	Probability	choseAccept	RT	choseRight
15.757	4	58	0.46	0	2.787	1
24.789	4	21	0.97	1	0.891	0
32.822	4	30	0.7	1	2.06	0
42.872	4	33	0.62	1	1.765	0
56.938	4	54	0.52	0	1.8	1
64.987	4	77	0.38	0	1.343	1
75.02	4	76	0.43	0	1.188	1
81.053	4	63	0.57	0	1.378	1
87.103	4	77	0.43	0	0.722	1
101.152	4	32	0.57	0	1.612	1
110.202	4	75	0.24	0	1.485	1
122.251	4	85	0.59	1	1.006	0
132.284	4	50	0.57	1	1.191	0
140.317	4	56	0.44	0	0.681	1
147.366	4	62	0.18	0	0.608	1
154.399	4	58	0.83	1	1.124	0
163.432	4	57	0.3	0	0.703	1
170.465	4	35	0.78	1	1.001	0
182.515	4	53	0.48	0	1.491	1
193.547	4	41	0.63	1	1.043	0
205.58	4	40	0.79	1	1.329	0
210.63	4	47	0.72	1	0.805	0
219.663	4	29	0.83	1	1.073	0
232.712	4	25	0.89	1	0.915	0
247.744	4	23	0.96	1	0.818	0
266.794	4	66	0.25	0	0.908	1
275.826	4	40	0.39	0	0.801	1
286.892	4	49	0.56	0	1.605	1
297.942	4	42	0.6	1	1.09	0
308.975	4	82	0.29	0	0.807	1
