onset	duration	amount	Probability	choseAccept	RT	choseRight
16.912	4	79	0.45	1	1.922	0
26.945	4	49	0.44	0	2.192	1
36.978	4	79	0.49	1	1.486	0
48.011	4	77	0.39	0	2.031	1
56.06	4	83	0.32	0	1.2	1
66.11	4	83	0.28	0	1.17	1
75.143	4	24	0.91	0	2.19	1
82.176	4	25	0.89	0	2.057	1
91.209	4	66	0.25	0	1.022	1
98.242	4	81	0.1	0	0.934	1
109.291	4	85	0.59	1	1.556	0
119.324	4	84	0.25	0	1.163	1
131.374	4	22	0.96	0	2.124	1
142.407	4	57	0.51	1	1.759	0
152.439	4	70	0.61	1	1.408	0
160.472	4	55	0.44	0	2.027	1
172.505	4	40	0.66	1	1.917	0
193.554	4	33	0.62	0	2.367	1
207.604	4	61	0.5	1	1.895	0
215.637	4	52	0.47	1	2.378	0
222.67	4	83	0.52	1	1.293	0
233.703	4	79	0.33	0	1.82	1
242.735	4	33	0.91	1	2	0
253.768	4	72	0.34	0	1.602	1
261.818	4	45	0.37	0	1.774	1
273.851	4	82	0.23	0	1.45	1
282.9	4	76	0.26	0	1.502	1
287.951	4	58	0.46	1	2.588	0
293.983	4	74	0.39	0	1.489	1
308.016	4	46	0.48	1	2.186	0
