onset	duration	amount	Delay	choseAccept	RT	choseRight
13.833	4	54	126	0	1.678	0
18.883	4	44	92	0	1.585	0
33.932	4	31	76	0	1.78	0
49.981	4	36	140	0	1.24	0
60.031	4	28	163	0	1.267	0
69.08	4	79	92	1	1.703	1
77.13	4	23	110	0	0.882	0
85.18	4	65	137	0	1.593	0
98.212	4	67	23	1	1.951	1
115.278	4	58	36	1	1.606	1
125.311	4	61	141	0	1.426	0
133.344	4	85	129	1	2.704	1
141.378	4	22	21	0	1.353	0
153.427	4	54	22	1	2.059	1
162.46	4	72	95	1	2.425	1
171.492	4	70	108	0	1.8	0
180.542	4	83	105	1	2.631	1
190.575	4	43	120	0	1.192	0
200.608	4	49	172	0	1.507	0
211.641	4	34	43	0	2.12	0
221.69	4	36	114	0	1.711	0
228.723	4	76	161	0	2.096	0
238.773	4	64	89	1	2.026	1
243.823	4	24	139	0	1.599	0
248.889	4	28	59	1	2.313	1
263.922	4	56	172	0	1.58	0
271.971	4	42	145	0	1.995	0
282.004	4	33	163	0	1.403	0
298.054	4	77	142	1	2.36	1
308.086	4	50	41	1	1.925	1
