onset	duration	amount	Probability	choseAccept	RT	choseRight
15.898	4	36	0.59	1	3.37	0
24.931	4	77	0.38	1	1.27	0
32.965	4	82	0.23	0	1.028	1
43.014	4	35	0.73	n/a	n/a	n/a
57.064	4	49	0.43	0	1.665	1
65.114	4	62	0.3	0	1.766	1
75.163	4	72	0.33	n/a	n/a	n/a
81.213	4	35	0.7	0	1.572	1
87.246	4	56	0.44	1	1.666	0
101.296	4	42	0.6	n/a	n/a	n/a
110.345	4	78	0.42	n/a	n/a	n/a
122.412	4	41	0.6	0	1.852	1
132.445	4	28	0.63	n/a	n/a	n/a
140.494	4	44	0.44	n/a	n/a	n/a
147.544	4	25	0.89	0	1.463	1
154.594	4	58	0.83	1	3.216	0
163.644	4	42	0.58	1	1.63	0
170.677	4	61	0.67	1	1.076	0
182.71	4	31	0.61	n/a	n/a	n/a
193.759	4	79	0.45	1	0.85	0
205.809	4	72	0.5	1	2.352	0
210.86	4	43	0.69	1	3.383	0
219.909	4	82	0.09	n/a	n/a	n/a
232.958	4	49	0.71	1	2.385	0
248.009	4	28	0.89	n/a	n/a	n/a
267.074	4	81	0.1	0	1.313	1
276.124	4	74	0.39	1	3.994	0
287.157	4	39	0.49	n/a	n/a	n/a
298.206	4	83	0.52	1	0.089	0
309.239	4	22	0.98	1	1.845	0
