onset	duration	amount	Probability	choseAccept	RT	choseRight
15.03	4	61	0.67	1	1.266	0
21.064	4	83	0.3	0	1.664	1
37.113	4	35	0.73	1	2.248	0
44.146	4	35	0.7	1	1.444	0
56.179	4	62	0.3	1	1.205	0
70.212	4	50	0.48	1	2.685	0
78.262	4	30	0.7	0	1.823	1
85.295	4	83	0.28	0	1.266	1
93.345	4	83	0.52	1	1.435	0
106.395	4	24	0.91	0	1.78	1
116.444	4	82	0.29	0	1.717	1
136.494	4	72	0.5	1	1.426	0
146.527	4	40	0.79	1	1.671	0
155.56	4	64	0.33	0	1.525	1
168.593	4	79	0.49	1	1.402	0
183.642	4	56	0.68	1	1.587	0
194.675	4	44	0.44	0	2.755	1
203.708	4	64	0.34	0	1.666	1
211.758	4	25	0.89	0	1.131	1
217.808	4	56	0.44	0	1.985	1
229.858	4	22	0.89	0	0.932	1
236.907	4	71	0.36	0	1.583	1
243.957	4	66	0.25	0	2.409	1
253.99	4	23	0.83	0	1.944	1
262.023	4	39	0.3	0	1.652	1
271.073	4	40	0.71	1	3.155	0
279.106	4	72	0.34	0	1.68	1
284.173	4	55	0.44	0	1.734	1
295.222	4	71	0.19	0	1.28	1
306.272	4	74	0.39	1	1.483	0
