onset	duration	amount	Delay	choseAccept	RT	choseRight
15.92	4	32	111	0	0.92	0
24.97	4	56	93	0	1.226	0
33.003	4	23	134	0	0.853	0
43.053	4	78	108	0	1.139	0
57.086	4	74	52	1	1.274	1
65.119	4	28	163	0	0.926	0
75.152	4	28	132	0	1.082	0
81.202	4	35	171	0	1.269	0
87.251	4	58	36	1	1.485	1
101.301	4	43	38	1	0.996	1
110.334	4	33	163	0	0.901	0
122.384	4	27	91	0	1.451	0
132.433	4	70	108	0	1.131	0
140.483	4	54	23	1	1.049	1
147.516	4	50	129	0	0.88	0
154.566	4	34	176	0	0.855	0
163.599	4	58	53	1	1.259	1
170.632	4	67	103	0	0.932	0
182.682	4	23	61	0	1.96	0
193.715	4	41	55	1	1.541	1
205.748	4	43	120	0	0.879	0
210.815	4	42	145	0	0.932	0
219.864	4	71	88	0	1.22	0
232.914	4	82	74	1	1.134	1
247.964	4	60	124	0	0.98	0
267.013	4	31	74	0	1.258	0
276.046	4	76	161	0	0.981	0
287.096	4	83	105	0	1.304	0
298.145	4	61	141	0	0.826	0
309.178	4	28	123	0	0.979	0
