onset	duration	amount	Probability	choseAccept	RT	choseRight
14.147	4	82	0.31	0	1.821	1
19.197	4	31	0.79	0	1.26	1
34.23	4	28	0.63	0	1.113	1
50.279	4	62	0.18	0	1.375	1
60.312	4	77	0.38	1	1.148	0
69.345	4	36	0.59	0	1.502	1
77.395	4	35	0.78	1	1.66	0
85.428	4	31	0.61	0	1.332	1
98.478	4	58	0.46	1	1.834	0
115.527	4	63	0.27	0	1.653	1
125.561	4	76	0.43	1	1.53	0
133.593	4	53	0.48	0	1.904	1
141.627	4	41	0.6	1	2.334	0
153.676	4	75	0.24	0	1.694	1
162.709	4	46	0.33	0	1.741	1
171.742	4	73	0.74	1	1.393	0
180.775	4	77	0.39	0	1.003	1
190.809	4	81	0.1	0	1.086	1
200.842	4	58	0.62	1	0.979	0
211.875	4	42	0.6	1	1.939	0
221.908	4	49	0.56	1	1.229	0
228.941	4	21	0.96	0	1.581	1
238.99	4	61	0.5	1	1.462	0
244.04	4	22	0.98	0	1.217	1
249.107	4	82	0.25	1	1.669	0
264.156	4	79	0.45	0	1.406	1
272.19	4	22	0.96	0	0.801	1
282.239	4	47	0.72	1	1.211	0
298.272	4	78	0.42	1	2.15	0
308.305	4	63	0.57	1	1.134	0
