onset	duration	amount	Delay	choseAccept	RT	choseRight
16.576	4	32	170	0	1.184	1
22.626	4	35	69	0	0.766	1
38.675	4	29	52	0	1.517	1
45.725	4	31	79	0	1.202	1
57.775	4	39	55	1	2.44	0
71.808	4	31	90	0	1.303	1
79.857	4	37	110	0	1.278	1
86.89	4	44	119	0	0.885	1
94.94	4	24	146	0	0.603	1
107.99	4	38	124	0	1.576	1
118.023	4	23	165	0	1.279	1
138.089	4	21	4	1	2.253	0
148.139	4	28	26	1	2.187	0
157.188	4	24	39	0	1.466	1
170.238	4	23	32	0	2.039	1
185.271	4	58	75	0	1.39	1
196.304	4	54	153	0	1.373	1
205.337	4	23	172	0	0.98	1
213.387	4	43	11	1	1.578	0
219.42	4	36	29	1	1.257	0
231.453	4	22	33	0	1.535	1
238.503	4	27	67	0	1.277	1
245.536	4	39	129	0	0.724	1
255.569	4	29	22	0	2.059	1
263.602	4	26	146	0	0.738	1
272.636	4	33	62	0	1.544	1
280.668	4	55	73	1	1.712	0
285.718	4	23	10	1	1.853	0
296.768	4	21	14	0	1.411	1
307.801	4	39	68	0	2.114	1
