onset	duration	amount	Probability	choseAccept	RT	choseRight
14.961	4	22	0.89	1	2.255	1
20.011	4	42	0.6	1	1.696	1
35.061	4	63	0.27	0	2.05	0
51.126	4	50	0.39	0	1.342	0
61.159	4	71	0.36	0	1.412	0
70.209	4	53	0.54	0	1.32	0
78.242	4	39	0.49	0	1.405	0
86.275	4	31	0.79	1	2.52	1
99.324	4	30	0.7	1	1.231	1
116.357	4	72	0.5	0	1.368	0
126.406	4	23	0.96	1	1.087	1
134.439	4	62	0.3	0	2.309	0
142.472	4	52	0.47	0	1.168	0
154.522	4	76	0.26	0	2.719	0
163.555	4	58	0.62	1	1.565	1
172.588	4	42	0.58	n/a	n/a	n/a
181.637	4	64	0.34	0	1.336	0
191.67	4	72	0.33	0	1.36	0
201.72	4	81	0.1	0	1.247	0
212.769	4	79	0.49	0	1.798	0
222.836	4	22	0.98	1	1.217	1
229.885	4	57	0.58	0	1.159	0
239.935	4	40	0.66	1	2.044	1
244.985	4	44	0.44	0	1.169	0
250.034	4	52	0.41	0	1.343	0
265.067	4	68	0.64	1	1.172	1
273.1	4	24	0.96	1	1.177	1
283.133	4	50	0.57	1	1.439	1
299.182	4	43	0.69	1	1.176	1
309.215	4	75	0.24	0	1.032	0
