onset	duration	amount	Delay	choseAccept	RT	choseRight
15.327	4	44	143	0	1.647	1
25.376	4	85	129	1	1.888	0
35.409	4	39	104	0	0.99	1
46.442	4	65	156	0	1.166	1
54.492	4	42	145	n/a	n/a	n/a
64.541	4	36	114	0	0.922	1
73.574	4	54	23	1	1.729	0
80.607	4	65	137	0	1.421	1
89.64	4	24	139	0	1.24	1
96.673	4	34	176	0	1.242	1
107.723	4	78	129	0	1.938	1
117.756	4	70	108	0	2.339	1
129.788	4	56	172	0	1.051	1
140.855	4	49	172	n/a	n/a	n/a
150.921	4	23	134	0	0.932	1
158.97	4	80	39	1	1.283	0
171.02	4	28	59	0	1.757	1
192.069	4	24	87	0	1.131	1
206.135	4	23	77	0	1.734	1
214.201	4	50	129	0	3.664	1
221.251	4	33	78	0	1.228	1
232.317	4	50	41	n/a	n/a	n/a
241.367	4	29	58	0	1.032	1
252.416	4	28	123	0	0.897	1
260.483	4	25	74	0	3.253	1
272.549	4	50	59	0	1.167	1
281.598	4	69	172	n/a	n/a	n/a
286.665	4	22	21	0	0.878	1
292.715	4	45	26	1	1.728	0
306.747	4	23	176	0	1.134	1
