onset	duration	amount	Delay	choseAccept	RT	choseRight
16.973	4	32	57	1	2.675	0
27.006	4	42	145	0	0.946	1
37.056	4	49	140	0	1.583	1
48.105	4	36	114	0	1.91	1
56.139	4	27	130	0	1.98	1
66.188	4	41	129	0	0.899	1
75.238	4	44	92	0	1.057	1
82.271	4	31	74	0	1.12	1
91.321	4	33	163	0	0.726	1
98.354	4	45	157	0	0.613	1
109.404	4	33	103	0	0.73	1
119.453	4	23	77	0	1.001	1
131.503	4	61	141	0	0.735	1
142.553	4	24	125	0	1.061	1
152.586	4	40	159	0	0.58	1
160.636	4	45	107	0	0.897	1
172.685	4	30	23	1	1.744	0
193.718	4	58	53	0	1.743	1
207.768	4	80	39	1	1.189	0
215.801	4	72	95	0	2.476	1
222.834	4	65	156	0	2.73	1
233.883	4	83	105	0	1.705	1
242.917	4	66	145	0	0.823	1
253.95	4	22	27	1	1.454	0
261.999	4	30	36	1	1.661	0
274.032	4	73	44	1	1.644	0
283.065	4	27	142	0	1.059	1
288.115	4	28	123	0	0.848	1
294.165	4	58	73	0	2.798	1
308.215	4	62	180	0	0.732	1
