onset	duration	amount	Probability	choseAccept	RT	choseRight
15.049	4	84	0.25	0	1.453	0
25.082	4	21	0.96	0	2	0
35.132	4	83	0.32	0	2.31	0
46.165	4	42	0.6	1	1.645	1
54.198	4	83	0.54	1	1.445	1
64.231	4	21	0.97	0	1.472	0
73.264	4	53	0.54	1	1.082	1
80.297	4	22	0.98	0	1.588	0
89.331	4	28	0.89	1	2.332	1
96.38	4	65	0.55	1	1.206	1
107.43	4	56	0.44	0	2.678	0
117.463	4	71	0.19	0	1.075	0
129.496	4	64	0.34	0	1.709	0
140.529	4	54	0.52	1	1.122	1
150.562	4	72	0.5	1	1.151	1
158.612	4	31	0.79	n/a	n/a	n/a
170.661	4	35	0.73	1	1.376	1
191.694	4	82	0.23	0	1.217	0
205.744	4	61	0.67	1	1.298	1
213.793	4	41	0.6	1	1.499	1
220.826	4	23	0.96	1	2.027	1
231.859	4	74	0.39	0	2.117	0
240.909	4	57	0.3	n/a	n/a	n/a
251.959	4	82	0.47	1	1.449	1
260.009	4	23	0.83	1	2.253	1
272.042	4	28	0.63	1	2.075	1
281.075	4	41	0.63	1	2.932	1
286.124	4	63	0.27	0	1.031	0
292.174	4	47	0.72	1	1.023	1
306.207	4	58	0.46	1	1.645	1
