onset	duration	amount	Probability	choseAccept	RT	choseRight
19.382	4	33	0.62	1	2.019	0
29.416	4	83	0.3	0	1.116	1
38.465	4	77	0.39	0	2.193	1
49.498	4	40	0.39	0	2.173	1
63.53	4	76	0.44	0	1.876	1
78.563	4	71	0.36	0	2.422	1
84.596	4	78	0.26	0	1.541	1
101.629	4	52	0.47	1	2.097	0
109.662	4	24	0.91	1	1.714	0
120.712	4	73	0.74	1	3.605	0
125.762	4	36	0.59	1	2.478	0
130.812	4	75	0.48	1	1.998	0
143.845	4	25	0.89	1	1.31	0
160.877	4	50	0.48	1	1.757	0
168.911	4	85	0.59	1	2.787	0
176.944	4	62	0.18	0	1.592	1
189.977	4	72	0.33	n/a	n/a	n/a
200.026	4	62	0.3	0	1.186	1
206.059	4	66	0.25	0	1.252	1
217.109	4	49	0.44	0	2.644	1
225.142	4	77	0.43	0	3.226	1
234.175	4	33	0.8	1	1.231	0
240.208	4	75	0.24	0	1.359	1
250.258	4	72	0.4	0	1.163	1
259.308	4	44	0.44	1	3.613	0
266.341	4	25	0.91	1	1.09	0
277.374	4	78	0.42	0	3.162	1
287.424	4	70	0.39	0	2.171	1
297.457	4	49	0.71	1	2.071	0
308.49	4	79	0.49	1	2.237	0
