onset	duration	amount	Probability	choseAccept	RT	choseRight
16.166	4	32	0.57	0	0.973	0
21.216	4	52	0.41	0	0.955	0
31.265	4	71	0.36	0	0.835	0
40.331	4	83	0.32	0	0.842	0
47.364	4	83	0.3	0	0.793	0
65.413	4	54	0.52	0	0.894	0
76.463	4	82	0.25	0	0.836	0
86.495	4	65	0.55	0	0.812	0
101.545	4	46	0.77	0	1.304	0
110.577	4	68	0.64	0	0.967	0
123.627	4	55	0.44	0	0.864	0
133.693	4	23	0.96	0	1.474	0
150.742	4	64	0.34	0	1.073	0
155.792	4	49	0.56	0	1.187	0
169.824	4	53	0.48	0	1.07	0
177.857	4	46	0.48	0	0.866	0
183.907	4	33	0.62	0	1.594	0
192.956	4	71	0.19	0	0.913	0
202.006	4	22	0.89	0	1.559	0
210.039	4	21	0.93	0	1.425	0
218.072	4	62	0.18	0	0.852	0
227.106	4	58	0.42	0	1.003	0
236.138	4	50	0.48	0	0.771	0
243.171	4	24	0.91	0	2.265	0
249.22	4	21	0.96	0	1.278	0
261.286	4	75	0.24	0	1.04	0
271.319	4	49	0.44	0	0.951	0
283.368	4	78	0.26	0	0.698	0
296.434	4	35	0.78	1	1.579	1
306.467	4	46	0.33	0	0.783	0
