onset	duration	amount	Probability	choseAccept	RT	choseRight
16.365	4	36	0.59	0	0.834	1
25.415	4	77	0.38	0	0.587	1
33.448	4	82	0.23	0	0.666	1
43.514	4	35	0.73	0	0.989	1
57.546	4	49	0.43	0	0.654	1
65.596	4	62	0.3	0	0.618	1
75.645	4	72	0.33	0	0.62	1
81.678	4	35	0.7	0	1.215	1
87.728	4	56	0.44	0	0.641	1
101.777	4	42	0.6	0	0.797	1
110.844	4	78	0.42	0	0.747	1
122.91	4	41	0.6	0	0.634	1
132.959	4	28	0.63	0	0.783	1
141.009	4	44	0.44	0	0.611	1
148.075	4	25	0.89	0	1.238	1
155.125	4	58	0.83	1	1.147	0
164.157	4	42	0.58	0	1.081	1
171.207	4	61	0.67	0	0.923	1
183.24	4	31	0.61	0	0.864	1
194.306	4	79	0.45	0	0.56	1
206.339	4	72	0.5	0	0.629	1
211.405	4	43	0.69	0	0.649	1
220.455	4	82	0.09	0	0.61	1
233.504	4	49	0.71	0	0.9	1
248.553	4	28	0.89	0	1.08	1
267.619	4	81	0.1	0	0.832	1
276.668	4	74	0.39	0	0.766	1
287.718	4	39	0.49	0	0.574	1
298.767	4	83	0.52	0	0.626	1
309.8	4	22	0.98	0	0.984	1
