onset	duration	amount	Probability	choseAccept	RT	choseRight
16.382	4	77	0.39	0	1.434	0
23.431	4	40	0.66	0	1.259	0
34.481	4	82	0.31	0	0.7	0
42.531	4	31	0.79	0	3.608	0
51.564	4	22	0.89	0	3.498	0
58.614	4	46	0.33	0	0.909	0
70.646	4	49	0.44	0	0.693	0
78.68	4	49	0.51	0	0.787	0
97.712	4	53	0.48	0	0.609	0
102.762	4	46	0.48	0	0.473	0
111.795	4	61	0.67	0	0.929	0
122.845	4	39	0.3	0	0.754	0
133.878	4	58	0.46	0	0.74	0
142.928	4	49	0.43	0	0.444	0
149.961	4	58	0.45	0	0.447	0
159.01	4	77	0.38	0	0.315	0
166.06	4	29	0.83	0	0.577	0
179.093	4	58	0.62	0	0.689	0
196.143	4	58	0.83	1	2.282	1
204.192	4	28	0.63	0	1.285	0
210.226	4	57	0.51	0	0.62	0
233.258	4	60	0.51	0	0.742	0
241.291	4	82	0.09	0	1.642	0
249.324	4	25	0.89	1	3.75	1
258.391	4	50	0.57	0	0.632	0
276.44	4	82	0.47	0	1.184	0
281.507	4	82	0.29	0	0.6	0
289.556	4	42	0.58	0	1.339	0
298.59	4	28	0.89	1	3.076	1
309.622	4	76	0.43	0	0.733	0
