onset	duration	amount	Probability	choseAccept	RT	choseRight
17.919	4	76	0.44	0	0.793	1
27.952	4	77	0.43	0	0.617	1
38.001	4	32	0.57	0	1.619	1
49.034	4	24	0.96	1	1.095	0
57.068	4	72	0.4	0	0.673	1
67.101	4	71	0.19	0	0.86	1
76.134	4	58	0.42	0	0.746	1
83.183	4	40	0.39	0	0.88	1
92.233	4	44	0.44	0	0.859	1
99.266	4	78	0.42	0	0.637	1
110.299	4	61	0.5	0	0.69	1
120.332	4	40	0.71	1	1.252	0
132.382	4	70	0.39	0	0.53	1
143.432	4	43	0.69	0	3.008	1
153.465	4	62	0.18	0	0.55	1
161.514	4	23	0.83	1	0.954	0
173.564	4	62	0.3	0	0.698	1
194.613	4	46	0.21	0	0.596	1
208.68	4	83	0.32	0	0.558	1
216.713	4	79	0.45	0	0.695	1
223.762	4	49	0.71	1	2.288	0
234.795	4	52	0.41	0	0.671	1
243.828	4	39	0.49	0	1.184	1
254.878	4	22	0.96	1	1.208	0
262.911	4	41	0.6	0	1.145	1
274.944	4	63	0.27	0	0.98	1
283.994	4	79	0.49	0	0.623	1
289.044	4	56	0.44	0	0.496	1
295.094	4	74	0.39	0	0.807	1
309.126	4	75	0.48	0	0.891	1
