onset	duration	amount	Probability	choseAccept	RT	choseRight
17.765	4	79	0.45	1	1.266	1
23.815	4	35	0.7	0	1.911	0
39.848	4	64	0.33	0	0.644	0
46.897	4	62	0.18	0	0.529	0
58.947	4	82	0.48	1	1.32	1
72.98	4	46	0.77	1	1.133	1
81.03	4	83	0.28	0	0.594	0
88.079	4	28	0.63	0	1.266	0
96.129	4	58	0.42	0	0.961	0
109.162	4	23	0.96	0	0.9	0
119.212	4	78	0.42	0	1.074	0
139.261	4	42	0.58	0	1.229	0
149.311	4	73	0.74	1	0.842	1
158.344	4	50	0.39	0	0.699	0
171.393	4	45	0.37	0	0.722	0
186.426	4	75	0.24	0	0.66	0
197.476	4	44	0.44	0	0.587	0
206.526	4	82	0.09	0	0.938	0
214.559	4	32	0.57	0	0.747	0
220.609	4	33	0.91	1	0.964	1
232.642	4	46	0.48	0	1.15	0
239.691	4	40	0.71	0	1.914	0
246.741	4	79	0.49	1	1.133	1
256.807	4	49	0.71	1	1.765	1
264.841	4	33	0.62	0	1.29	0
273.874	4	77	0.39	0	0.728	0
281.923	4	49	0.44	0	0.752	0
286.973	4	46	0.21	0	0.586	0
298.006	4	30	0.7	0	1.082	0
309.056	4	71	0.36	0	0.548	0
